"t","year","experiment_tag","ssp","regional_aggregation","calibration_id","cooperation","climate_module","damage_module","saving_rate","policy","WORLD_E","FORC","TATM","TOCEAN","exp_id"
31,2165,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",38.4919478200297,7.08338136011026,5.03992110589004,4.96400181476635,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
32,2170,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",37.9488227057559,7.15112545901031,5.09459319430006,5.02205415362998,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
33,2175,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",37.4277180572322,7.21745625953166,5.14761570850326,5.07752175491411,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
34,2180,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",36.9272572359351,7.282366184686,5.19895124367604,5.13111969933405,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
35,2185,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",36.4465399190505,7.34588315388368,5.24891929561248,5.18298767306643,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
36,2190,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",35.9850199561474,7.40805117423182,5.29757337195773,5.23340285525822,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
37,2195,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",35.5422794549918,7.46892134110196,5.34505398418373,5.28247139271894,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
38,2200,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",35.1180545378221,7.52854726117295,5.39142230823348,5.33032570949278,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
4,2030,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",45.1686055610241,3.10223027437552,1.65589472008016,1.33523100251133,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
5,2035,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",46.60263327797,3.31381335983161,1.89293009139117,1.58042927185831,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
6,2040,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",47.8490349147796,3.52474976196811,2.08264623385071,1.81938571102116,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
7,2045,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",48.8667996072706,3.73434352454817,2.27249280573086,2.02069013384327,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
8,2050,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",49.6225769791234,3.94144379911016,2.44485163116841,2.2132332124051,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
9,2055,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damBURKESR","SRfix","polCBA",50.2580672762894,4.14478085668205,2.61334394332623,2.39034222823087,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damBURKESR_SRfix_polCBA"
1,2015,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
10,2060,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",57.0539433958459,4.45015663007734,2.8199639014483,2.59312644642257,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
11,2065,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",58.8553706214536,4.66973401129022,2.98881056728967,2.76657965721011,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
12,2070,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",60.7132144380454,4.88926771596998,3.15464927787623,2.93651043378828,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
13,2075,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",62.5406386722483,5.10857406312634,3.31909468218794,3.10331217691419,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
14,2080,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",64.3941226969189,5.32706034201247,3.482129821982,3.26831212530131,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
15,2085,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",66.226324484641,5.54460008133791,3.64408161847854,3.43180966590039,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
16,2090,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",68.0795034269642,5.76084841727148,3.80500458474462,3.59412523997806,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
17,2095,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",69.9502495030784,5.97575409041803,3.96488212869867,3.75537594451618,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
18,2100,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",71.7918781419657,6.18924880675481,4.12374458937625,3.9155766500045,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
19,2105,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",73.5081250062757,6.37165208723445,4.28156558177415,4.07475405508939,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
2,2020,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",40.0459901266905,2.70069677404948,1.08699745278963,0.65156013152,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
20,2110,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",75.0233123916771,6.55175994746083,4.42489376831205,4.23289426754802,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
21,2115,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",76.2601524310081,6.72880986960097,4.56770222991604,4.37970833700294,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
22,2120,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",77.1434761194351,6.90192816129076,4.70408416336804,4.52345948396642,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
23,2125,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",77.6038145654949,7.07016927102662,4.83774748928763,4.66157569844311,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
24,2130,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",77.5833887693583,7.2325556354827,4.96685851602305,4.79628697338977,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
25,2135,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",77.0394360345232,7.38812570679787,5.0920976850155,4.92671597037957,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
26,2140,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",75.9483381615998,7.53597670052504,5.21258937717777,5.05317652075868,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
27,2145,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",74.3083512597804,7.67530667628062,5.32812423030722,5.17507293237011,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
28,2150,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",72.1388251627962,7.80545171654238,5.43808578179505,5.29210492357888,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
29,2155,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",70.0971865534203,7.92590950387253,5.54208024871956,5.40373044224925,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
3,2025,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",44.4571381083411,2.89431831705381,1.44317012375999,0.984521023989784,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
30,2160,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",68.1648285875172,8.03839903748514,5.63966368221201,5.50952081157511,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
31,2165,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",66.3371853370461,8.14407949196832,5.73145408586442,5.6090356768363,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
32,2170,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",64.6086746605107,8.24382710346797,5.8177379825955,5.70264396609797,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
33,2175,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",62.9761701509369,8.3383387421289,5.89905868902638,5.79065159562135,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
34,2180,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",61.4317513083366,8.42819627132904,5.97583244032731,5.87354601189451,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
35,2185,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",59.9680526349182,8.51388232438369,6.04851327907708,5.95176020905893,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
36,2190,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",58.5817144030656,8.59580405584627,6.11748326019494,6.02574327612471,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
37,2195,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",57.2700279470258,8.67431891558318,6.18310230677106,6.09589304390788,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
38,2200,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",56.0301017538839,8.74974365017543,6.24568633276263,6.16257835675587,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
4,2030,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",47.0421197029073,3.11236426034943,1.65595101714606,1.33523100251133,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
5,2035,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",48.9926829675334,3.33589204942115,1.89752372916221,1.5804723198939,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
6,2040,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",50.7858882637487,3.56008695785605,2.09236929404418,1.82290840663304,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
7,2045,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",52.4691768020374,3.7843295320804,2.28944077106649,2.0289539915556,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
8,2050,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",53.9564036429767,4.00804930008614,2.47007784006329,2.22813744769491,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
9,2055,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polBAU",55.4050463301141,4.2300125585036,2.64852167630396,2.41313924940676,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polBAU"
1,2015,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
10,2060,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",50.7346456311103,4.28953487639882,2.73960831220459,2.53172804774307,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
11,2065,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",52.1236775396681,4.48955631694921,2.89390116635518,2.69068547973385,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
12,2070,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",53.5383524039503,4.68972695995607,3.04536371365852,2.84607610216375,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
13,2075,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",54.8987541342002,4.88976660772276,3.19548848539668,2.99846308816669,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
14,2080,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",56.2497337473331,5.08902781722592,3.34429911323838,3.14912025257702,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
15,2085,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",57.544753948888,5.2872865119982,3.49207098941232,3.29836544691993,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
16,2090,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",58.8133314398291,5.48411570247946,3.63882612646993,3.4464840558544,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
17,2095,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",60.0437584599995,5.67934431550879,3.78449717948226,3.59356007429237,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
18,2100,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",61.1858947430313,5.87277194764579,3.92904875469098,3.73956177383492,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
19,2105,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",62.1447768569355,6.03458794575393,4.07237812847883,3.88445462333454,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
2,2020,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",40.0459901266905,2.70069677404948,1.08699745278963,0.65156013152,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
20,2110,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",62.8447310951878,6.19346297309706,4.20095266916533,4.02815194768527,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
21,2115,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",63.2087328403215,6.34850528338495,4.32866151201775,4.1602855054512,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
22,2120,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",63.1616209991025,6.49870347877674,4.44950941419717,4.28903566690597,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
23,2125,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",62.633811513082,6.64296049551867,4.56711072212476,4.41174329784641,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
24,2130,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",61.5652199661973,6.7801303701302,4.67953034077364,4.5305463349807,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
25,2135,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",59.9088984257548,6.90905658274209,4.78733796976377,4.64446823627272,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
26,2140,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",57.6339615881943,7.0286096364323,4.88953262659527,4.75371480666636,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
27,2145,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",54.7274157769693,7.13772131927734,4.98576222811476,4.85756907070826,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
28,2150,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",51.1950237155512,7.23541314799978,5.07524488570303,4.95559307098029,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
29,2155,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",49.4528301882937,7.32081840353948,5.15739368156185,5.04708586011364,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
3,2025,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",41.0565547723739,2.89431831705381,1.44317012375999,0.984521023989784,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
30,2160,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",47.8029711665345,7.40212073902948,5.23154130153562,5.13143368443128,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
31,2165,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",46.239388640349,7.47928728915878,5.30117083750986,5.20798183477562,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
32,2170,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",44.7565559552248,7.55251670501662,5.36573699093815,5.27923960714178,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
33,2175,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",43.34929593415,7.62208893058299,5.42649126992687,5.34538057553918,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
34,2180,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",42.012843707609,7.68829851582516,5.48355327061617,5.4074025655547,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
35,2185,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",40.7427586420105,7.7514270449971,5.53749555129465,5.46563185707602,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
36,2190,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",39.5348762103699,7.81173289972982,5.58855307873417,5.52058304888806,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
37,2195,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",38.38530947701,7.86944875582301,5.63705764414229,5.57255691675215,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
38,2200,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",37.290424499904,7.92478247810717,5.68322698508129,5.62187795265728,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
4,2030,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",42.8569030873195,3.08610102941443,1.65595101714606,1.33523100251133,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
5,2035,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",44.3757523624173,3.28356055104639,1.8856089312051,1.5804723198939,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
6,2040,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",45.8533223327461,3.48359694093167,2.06943903695718,1.81379765390787,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
7,2045,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",47.1943403230618,3.68549217146258,2.25221822364654,2.00927603597241,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
8,2050,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",48.3498281919247,3.88787614204383,2.41895513407626,2.19504386908025,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
9,2055,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_const",49.4610493467297,4.08930593385729,2.58265481355115,2.36625954349633,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_const"
1,2015,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",37.6404870858,2.51681522368793,0.85,0.0068,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
10,2060,"TBD","ssp2","enerdata35","kaliPUMICE","noncoop","clWITCHco2","damOFF","SRfix","polCTAX_DIAG_C30_gr5",43.4371138347462,4.25476746167472,2.74042311123353,2.54067733312019,"TBD_enerdata35_ssp2_noncoop_clWITCHco2_damOFF_SRfix_polCTAX_DIAG_C30_gr5"
